CPU Time (Before collecting metrics) 300013
Depth :1 Time :22053
Depth :3 Time :87
Depth :3 Time :88
Depth :3 Time :63
Depth :3 Time :88
Depth :3 Time :55
Depth :3 Time :82
Depth :3 Time :90
Depth :3 Time :65
Depth :3 Time :73
Depth :3 Time :87
Depth :3 Time :86
Depth :3 Time :91
Depth :3 Time :89
Depth :3 Time :64
Depth :3 Time :68
Depth :3 Time :82
Depth :3 Time :67
Depth :3 Time :89
Depth :3 Time :77
Depth :3 Time :69
Depth :3 Time :76
Depth :3 Time :86
Depth :3 Time :56
Depth :3 Time :64
Depth :3 Time :73
Depth :3 Time :55
Depth :3 Time :87
Depth :3 Time :83
Depth :3 Time :85
Depth :3 Time :83
Depth :3 Time :88
Depth :3 Time :98
Depth :3 Time :89
Depth :3 Time :87
Depth :3 Time :93
Depth :3 Time :72
Depth :3 Time :91
Depth :3 Time :95
Depth :3 Time :96
Depth :3 Time :92
Depth :3 Time :85
Depth :3 Time :76
Depth :3 Time :84
Depth :3 Time :92
Depth :3 Time :60
Depth :3 Time :81
Depth :3 Time :62
Depth :3 Time :79
Depth :3 Time :89
Depth :3 Time :76
Depth :3 Time :74
Depth :3 Time :79
Depth :3 Time :82
Depth :3 Time :93
Depth :3 Time :86
Depth :3 Time :97
Depth :3 Time :92
Depth :3 Time :85
Depth :3 Time :82
Depth :3 Time :84
Depth :3 Time :78
Depth :3 Time :93
Depth :3 Time :94
Depth :3 Time :89
Depth :3 Time :89
Depth :3 Time :89
Depth :3 Time :72
Depth :3 Time :91
Depth :3 Time :71
Depth :3 Time :76
Depth :3 Time :84
Depth :3 Time :85
Depth :3 Time :91
Depth :3 Time :88
Depth :3 Time :1471
Depth :3 Time :97
Depth :3 Time :95
Depth :3 Time :94
Depth :3 Time :83
Depth :3 Time :88
Depth :3 Time :80
Depth :3 Time :79
Depth :3 Time :84
Depth :3 Time :87
Depth :3 Time :85
Depth :3 Time :85
Depth :3 Time :74
Depth :3 Time :88
Depth :3 Time :79
Depth :3 Time :83
Depth :3 Time :83
Depth :3 Time :86
Depth :3 Time :82
Depth :3 Time :71
Depth :3 Time :88
Depth :3 Time :88
Depth :3 Time :84
Depth :3 Time :82
Depth :3 Time :85
Depth :3 Time :88
Depth :3 Time :80
Depth :3 Time :86
Depth :3 Time :78
Depth :3 Time :79
Depth :3 Time :83
Depth :3 Time :75
Depth :3 Time :80
Depth :3 Time :85
Depth :3 Time :78
Depth :3 Time :86
Depth :3 Time :84
Depth :3 Time :85
Depth :3 Time :81
Depth :3 Time :90
Depth :3 Time :85
Depth :3 Time :76
Depth :3 Time :87
Depth :3 Time :70
Depth :3 Time :77
Depth :3 Time :67
Depth :3 Time :76
Depth :3 Time :72
Depth :3 Time :79
Depth :3 Time :88
Depth :3 Time :86
Depth :3 Time :96
Depth :3 Time :70
Depth :3 Time :87
Depth :3 Time :75
Depth :3 Time :72
Depth :3 Time :65
Depth :3 Time :75
Depth :3 Time :78
Depth :3 Time :70
Depth :3 Time :79
Depth :3 Time :72
Depth :3 Time :84
Depth :3 Time :73
Depth :3 Time :83
Depth :3 Time :84
Depth :3 Time :78
Depth :3 Time :81
Depth :3 Time :101
Depth :3 Time :78
Depth :3 Time :79
Depth :3 Time :90
Depth :3 Time :87
Depth :3 Time :85
Depth :3 Time :92
Depth :3 Time :85
Depth :3 Time :77
Depth :3 Time :85
Depth :3 Time :88
Depth :3 Time :76
Depth :3 Time :89
Depth :3 Time :95
Depth :3 Time :80
Depth :3 Time :83
Depth :3 Time :88
Depth :3 Time :78
Depth :3 Time :79
Depth :3 Time :88
Depth :3 Time :73
Depth :3 Time :75
Depth :3 Time :82
Depth :3 Time :84
Depth :3 Time :949
Depth :3 Time :76
Depth :3 Time :79
Depth :3 Time :78
Depth :3 Time :85
Depth :3 Time :76
Depth :3 Time :80
Depth :3 Time :78
Depth :3 Time :75
Depth :3 Time :77
Depth :3 Time :73
Depth :3 Time :81
Depth :3 Time :75
Depth :3 Time :80
Depth :3 Time :83
Depth :3 Time :77
Depth :3 Time :77
Depth :3 Time :65
Depth :3 Time :73
Depth :3 Time :80
Depth :3 Time :77
Depth :3 Time :77
Depth :3 Time :75
Depth :3 Time :62
Depth :3 Time :74
Depth :3 Time :74
Depth :3 Time :72
Depth :3 Time :74
Depth :3 Time :70
Depth :3 Time :66
Depth :3 Time :69
Depth :3 Time :75
Depth :3 Time :72
Depth :3 Time :699
Depth :3 Time :77
Depth :3 Time :67
Depth :3 Time :73
Depth :3 Time :1829
Depth :3 Time :63
Depth :3 Time :74
Depth :3 Time :68
Depth :3 Time :76
Depth :3 Time :68
Depth :3 Time :73
Depth :3 Time :63
Depth :3 Time :63
Depth :3 Time :64
Depth :3 Time :58
Depth :3 Time :71
Depth :3 Time :524
Depth :3 Time :509
Depth :3 Time :50
Depth :3 Time :68
Depth :3 Time :47
Depth :3 Time :90
Depth :3 Time :482
Depth :3 Time :48
Depth :3 Time :60
Depth :3 Time :700
Depth :3 Time :62
Depth :3 Time :65
Depth :3 Time :59
Depth :3 Time :48
Depth :3 Time :47
Depth :3 Time :53
Depth :3 Time :46
Depth :3 Time :49
Depth :3 Time :61
Depth :3 Time :60
Depth :3 Time :63
Depth :3 Time :826
Depth :3 Time :48
Depth :3 Time :1073
Depth :3 Time :65
Depth :3 Time :62
Depth :3 Time :54
Depth :3 Time :48
Depth :3 Time :42
Depth :3 Time :74
Depth :3 Time :60
Depth :3 Time :54
Depth :3 Time :56
Depth :3 Time :59
Depth :3 Time :338
Depth :3 Time :1018
Depth :3 Time :54
Depth :3 Time :53
Depth :3 Time :45
Depth :3 Time :50
Depth :3 Time :47
Depth :3 Time :50
Depth :3 Time :47
Depth :3 Time :55
Depth :3 Time :67
Depth :3 Time :279
Depth :3 Time :49
Depth :3 Time :50
Depth :3 Time :53
Depth :3 Time :51
Depth :3 Time :44
Depth :3 Time :60
Depth :3 Time :432
Depth :3 Time :47
Depth :3 Time :50
Depth :3 Time :57
Depth :3 Time :68
Depth :3 Time :1346
Depth :3 Time :159
Depth :3 Time :163
Depth :3 Time :59
Depth :3 Time :56
Depth :3 Time :53
Depth :3 Time :820
Depth :3 Time :88
Depth :3 Time :51
Depth :3 Time :43
Depth :3 Time :56
Depth :3 Time :56
Depth :3 Time :47
Depth :3 Time :64
Depth :3 Time :53
Depth :3 Time :58
Depth :3 Time :56
Depth :3 Time :59
Depth :3 Time :53
Depth :3 Time :54
Depth :3 Time :54
Depth :3 Time :52
Depth :3 Time :40
Depth :3 Time :61
Depth :3 Time :911
Depth :3 Time :292
Depth :3 Time :194
Depth :3 Time :62
Depth :3 Time :68
Depth :3 Time :109
Depth :3 Time :54
Depth :3 Time :87
Depth :3 Time :35
Depth :3 Time :144
Depth :3 Time :44
Depth :3 Time :64
Depth :3 Time :79
Depth :3 Time :588
Depth :3 Time :252
Depth :3 Time :592
Depth :3 Time :48
Depth :3 Time :50
Depth :3 Time :67
Depth :3 Time :59
Depth :3 Time :65
Depth :3 Time :59
Depth :3 Time :68
Depth :3 Time :49
Depth :3 Time :49
Depth :3 Time :1320
Depth :3 Time :51
Depth :3 Time :54
Depth :3 Time :46
Depth :3 Time :45
Depth :3 Time :569
Depth :3 Time :49
Depth :3 Time :55
Depth :3 Time :504
Depth :3 Time :86
Depth :3 Time :54
Depth :3 Time :923
Depth :3 Time :50
Depth :3 Time :50
Depth :3 Time :50
Depth :3 Time :44
Depth :3 Time :46
Depth :3 Time :49
Depth :3 Time :39
Depth :3 Time :43
Depth :3 Time :529
Depth :3 Time :46
Depth :3 Time :41
Depth :3 Time :809
Depth :3 Time :666
Depth :3 Time :40
Depth :3 Time :40
Depth :3 Time :58
Depth :3 Time :51
Depth :3 Time :487
Depth :3 Time :1282
Depth :3 Time :50
Depth :3 Time :49
Depth :3 Time :321
Depth :3 Time :43
Depth :3 Time :44
Depth :3 Time :107
Depth :3 Time :107
Depth :3 Time :392
Depth :3 Time :52
Depth :3 Time :88
Depth :3 Time :746
Depth :3 Time :40
Depth :3 Time :126
Depth :3 Time :56
Depth :3 Time :34
Depth :3 Time :212
Depth :3 Time :50
Depth :3 Time :51
Depth :3 Time :53
Depth :3 Time :209
Depth :3 Time :45
Depth :3 Time :48
Depth :3 Time :253
Depth :3 Time :319
Depth :3 Time :51
Depth :3 Time :43
Depth :3 Time :47
Depth :3 Time :54
Depth :3 Time :51
Depth :3 Time :53
Depth :3 Time :603
Depth :3 Time :207
Depth :3 Time :1488
Depth :3 Time :630
Depth :3 Time :59
Depth :3 Time :58
Depth :3 Time :78
Depth :3 Time :1429
Depth :3 Time :1073
Depth :3 Time :69
Depth :3 Time :156
Depth :3 Time :90
Depth :3 Time :58
Depth :3 Time :49
Depth :3 Time :55
Depth :3 Time :57
Depth :3 Time :53
Depth :3 Time :34
Depth :3 Time :91
Depth :3 Time :48
Depth :3 Time :49
Depth :3 Time :64
Depth :3 Time :43
Depth :3 Time :424
Depth :3 Time :46
Depth :3 Time :55
Depth :3 Time :104
Depth :3 Time :45
Depth :3 Time :65
Depth :3 Time :64
Depth :3 Time :41
Depth :3 Time :372
Depth :3 Time :589
Depth :3 Time :1244
Depth :3 Time :137
Depth :3 Time :749
Depth :3 Time :1032
Depth :3 Time :53
Depth :3 Time :92
Depth :3 Time :48
Depth :3 Time :55
Depth :3 Time :531
Depth :3 Time :353
Depth :3 Time :172
Depth :3 Time :55
Depth :3 Time :38
Depth :3 Time :50
Depth :3 Time :48
Depth :3 Time :50
Depth :3 Time :54
Depth :3 Time :45
Depth :3 Time :50
Depth :3 Time :287
Depth :3 Time :47
Depth :3 Time :423
Depth :3 Time :44
Depth :3 Time :61
Depth :3 Time :216
Depth :3 Time :96
Depth :3 Time :50
Depth :3 Time :487
Depth :3 Time :722
Depth :3 Time :47
Depth :3 Time :50
Depth :3 Time :191
Depth :3 Time :48
Depth :3 Time :57
Depth :3 Time :92
Depth :3 Time :82
Depth :3 Time :59
Depth :3 Time :50
Depth :3 Time :52
Depth :3 Time :50
Depth :3 Time :68
Depth :3 Time :38
Depth :3 Time :222
Depth :3 Time :77
Depth :3 Time :33
Depth :3 Time :46
Depth :3 Time :454
Depth :3 Time :86
Depth :3 Time :46
Depth :3 Time :49
Depth :3 Time :329
Depth :3 Time :58
Depth :3 Time :76
Depth :3 Time :82
Depth :3 Time :72
Depth :3 Time :73
Depth :3 Time :51
Depth :3 Time :239
Depth :3 Time :49
Depth :3 Time :81
Depth :3 Time :66
Depth :3 Time :108
Depth :3 Time :131
Depth :3 Time :103
Depth :3 Time :70
Depth :3 Time :185
Depth :3 Time :62
Depth :3 Time :88
Depth :3 Time :70
Depth :3 Time :71
Depth :3 Time :69
Depth :3 Time :50
Depth :3 Time :89
Depth :3 Time :88
Depth :3 Time :78
Depth :3 Time :87
Depth :3 Time :63
Depth :3 Time :88
Depth :3 Time :90
Depth :3 Time :84
Depth :3 Time :78
Depth :3 Time :81
Depth :3 Time :71
Depth :3 Time :58
Depth :3 Time :68
Depth :3 Time :76
Depth :3 Time :66
Depth :3 Time :69
Depth :3 Time :87
Depth :3 Time :69
Depth :3 Time :76
Depth :3 Time :76
Depth :3 Time :75
Depth :3 Time :84
Depth :3 Time :86
Depth :3 Time :90
Depth :3 Time :81
Depth :3 Time :75
Depth :3 Time :68
Depth :3 Time :50
Depth :3 Time :70
Depth :3 Time :68
Depth :3 Time :53
Depth :3 Time :55
Depth :3 Time :83
Depth :3 Time :62
Depth :3 Time :87
Depth :3 Time :78
Depth :3 Time :110
Depth :3 Time :113
Depth :3 Time :60
Depth :3 Time :73
Depth :3 Time :65
Depth :3 Time :80
Depth :3 Time :83
Depth :3 Time :70
Depth :3 Time :55
Depth :3 Time :85
Depth :3 Time :88
Depth :3 Time :94
Depth :3 Time :89
Depth :3 Time :58
Depth :3 Time :56
Depth :3 Time :109
Depth :3 Time :92
Depth :3 Time :114
Depth :3 Time :67
Depth :3 Time :99
Depth :3 Time :82
Depth :3 Time :87
Depth :3 Time :82
Depth :3 Time :84
Depth :3 Time :57
Depth :3 Time :99
Depth :3 Time :87
Depth :3 Time :62
Depth :3 Time :115
Depth :3 Time :288
Depth :3 Time :89
Depth :3 Time :107
Depth :3 Time :79
Depth :3 Time :128
Depth :3 Time :78
Depth :3 Time :87
Depth :3 Time :99
Depth :3 Time :93
Depth :3 Time :64
Depth :3 Time :112
Depth :3 Time :90
Depth :3 Time :125
Depth :3 Time :107
Depth :3 Time :102
Depth :3 Time :78
Depth :3 Time :217
Depth :3 Time :119
Depth :3 Time :168
Depth :3 Time :94
Depth :3 Time :69
Depth :3 Time :186
Depth :3 Time :173
Depth :3 Time :142
Depth :3 Time :431
Depth :3 Time :258
Depth :3 Time :140
Depth :3 Time :109
Depth :3 Time :132
Depth :3 Time :88
Depth :3 Time :189
Depth :3 Time :207
Depth :3 Time :183
Depth :3 Time :221
Depth :3 Time :117
Depth :3 Time :237
Depth :3 Time :419
Depth :3 Time :199
Depth :3 Time :631
Depth :3 Time :293
Depth :3 Time :137
Depth :3 Time :146
Depth :3 Time :576
Depth :3 Time :420
Depth :3 Time :230
Depth :3 Time :309
Depth :3 Time :274
Depth :3 Time :501
Depth :3 Time :242
Depth :3 Time :358
Depth :3 Time :175
Depth :3 Time :217
Depth :3 Time :383
Depth :3 Time :492
Depth :3 Time :421
Depth :3 Time :666
Depth :3 Time :419
Depth :3 Time :743
Depth :3 Time :559
Depth :3 Time :795
Depth :3 Time :690
Depth :3 Time :834
Depth :3 Time :932
Depth :3 Time :554
Depth :3 Time :366
Depth :3 Time :623
Depth :3 Time :379
Depth :3 Time :1259
Depth :3 Time :1002
Depth :3 Time :412
Depth :3 Time :391
Depth :3 Time :2048
Depth :3 Time :866
Depth :3 Time :978
Depth :3 Time :1039
Depth :3 Time :1021
Depth :3 Time :837
Depth :3 Time :923
Depth :3 Time :1294
Depth :3 Time :963
Depth :3 Time :377
Depth :3 Time :1063
Depth :3 Time :589
Depth :3 Time :71
Depth :3 Time :861
Depth :3 Time :1299
Depth :3 Time :944
Depth :3 Time :956
Depth :3 Time :964
Depth :3 Time :1369
Depth :3 Time :1052
Depth :3 Time :1114
Depth :3 Time :833
Depth :3 Time :482
Depth :3 Time :773
Depth :3 Time :1336
Depth :3 Time :752
Depth :3 Time :76
Depth :3 Time :1085
Depth :3 Time :368
Depth :3 Time :129
Depth :3 Time :771
Depth :3 Time :371
Depth :3 Time :208
Depth :3 Time :59
Depth :3 Time :780
Depth :3 Time :288
Depth :3 Time :53
Depth :3 Time :74
Depth :3 Time :56
Depth :3 Time :55
Depth :3 Time :70
Depth :3 Time :371
Depth :3 Time :61
Depth :3 Time :97
Depth :3 Time :966
Depth :3 Time :63
Depth :3 Time :79
Depth :3 Time :57
Depth :3 Time :61
Depth :3 Time :57
Depth :3 Time :75
Depth :3 Time :194
Depth :3 Time :76
Depth :3 Time :192
Depth :3 Time :62
Depth :3 Time :58
Depth :3 Time :129
Depth :3 Time :54
Depth :3 Time :59
Depth :3 Time :68
Depth :3 Time :70
Depth :3 Time :48
Depth :3 Time :69
Depth :3 Time :51
Depth :3 Time :46
Depth :3 Time :48
Depth :3 Time :66
Depth :3 Time :60
Depth :3 Time :48
Depth :3 Time :69
Depth :3 Time :55
Depth :3 Time :59
Depth :3 Time :49
Depth :3 Time :64
Depth :3 Time :81
Depth :3 Time :118
Depth :3 Time :337
Depth :3 Time :65
Depth :3 Time :61
Depth :3 Time :56
Depth :3 Time :68
Depth :3 Time :57
Depth :3 Time :794
Depth :3 Time :60
Depth :3 Time :60
Depth :3 Time :57
Depth :3 Time :65
Depth :3 Time :928
Depth :3 Time :61
Depth :3 Time :641
Depth :3 Time :64
Depth :3 Time :45
Depth :3 Time :53
Depth :3 Time :42
Depth :3 Time :57
Depth :3 Time :59
Depth :3 Time :54
Depth :3 Time :774
Depth :3 Time :66
Depth :3 Time :57
Depth :3 Time :63
Depth :3 Time :996
Depth :3 Time :77
Depth :3 Time :135
Depth :3 Time :74
Depth :3 Time :71
Depth :3 Time :95
Depth :3 Time :54
Depth :3 Time :67
Depth :3 Time :333
Depth :3 Time :56
Depth :3 Time :61
Depth :3 Time :69
Depth :3 Time :356
Depth :3 Time :125
Depth :3 Time :123
Depth :3 Time :97
Depth :3 Time :395
Depth :3 Time :102
Depth :3 Time :61
Depth :3 Time :83
Depth :3 Time :98
Depth :3 Time :1565
Depth :3 Time :61
Depth :3 Time :174
Depth :3 Time :56
Depth :3 Time :70
Depth :3 Time :51
Depth :3 Time :105
Depth :3 Time :1208
Depth :3 Time :92
Depth :3 Time :105
Depth :3 Time :49
Depth :3 Time :76
Depth :3 Time :91
Depth :3 Time :125
Depth :3 Time :82
Depth :3 Time :56
Depth :3 Time :84
Depth :3 Time :1065
Depth :3 Time :87
Depth :3 Time :88
Depth :3 Time :589
Depth :3 Time :107
Depth :3 Time :84
Depth :3 Time :109
Depth :3 Time :54
Depth :3 Time :138
Depth :3 Time :51
Depth :3 Time :75
Depth :3 Time :53
Depth :3 Time :548
Depth :3 Time :451
Depth :3 Time :127
Depth :3 Time :88
Depth :3 Time :93
Depth :3 Time :656
Depth :3 Time :50
Depth :3 Time :57
Depth :3 Time :129
Depth :3 Time :101
Depth :3 Time :64
Depth :3 Time :614
Depth :3 Time :91
Depth :3 Time :55
Depth :3 Time :67
Depth :3 Time :421
Depth :3 Time :391
Depth :3 Time :1392
Depth :3 Time :402
Depth :3 Time :53
Depth :3 Time :50
Depth :3 Time :99
Depth :3 Time :458
Depth :3 Time :151
Depth :3 Time :60
Depth :3 Time :76
Depth :3 Time :44
Depth :3 Time :50
Depth :3 Time :50
Depth :3 Time :202
Depth :3 Time :156
Depth :3 Time :61
Depth :3 Time :115
Depth :3 Time :792
Depth :3 Time :88
Depth :3 Time :137
Depth :3 Time :168
Depth :3 Time :1300
Depth :3 Time :111
Depth :3 Time :103
Depth :3 Time :76
Depth :3 Time :186
Depth :3 Time :143
Depth :3 Time :56
Depth :3 Time :50
Depth :3 Time :134
Depth :3 Time :446
Depth :3 Time :107
Depth :3 Time :111
Depth :3 Time :1143
Depth :3 Time :295
Depth :3 Time :134
Depth :3 Time :110
Depth :3 Time :196
Depth :3 Time :1317
Depth :3 Time :172
Depth :3 Time :181
Depth :3 Time :133
Depth :3 Time :452
Depth :3 Time :86
Depth :3 Time :117
Depth :3 Time :145
Depth :3 Time :867
Depth :3 Time :216
Depth :3 Time :162
Depth :3 Time :49
Depth :3 Time :124
Depth :3 Time :165
Depth :3 Time :924
Depth :3 Time :56
Depth :3 Time :62
Depth :3 Time :165
Depth :3 Time :143
Depth :3 Time :57
Depth :3 Time :54
Depth :3 Time :1435
Depth :3 Time :161
Depth :3 Time :584
Depth :3 Time :55
Depth :3 Time :558
Depth :3 Time :58
Depth :3 Time :103
Depth :3 Time :647
Depth :3 Time :54
Depth :3 Time :705
Depth :3 Time :46
Depth :3 Time :46
Depth :3 Time :53
Depth :3 Time :85
Depth :3 Time :320
Depth :3 Time :145
Depth :3 Time :306
Depth :3 Time :56
Depth :3 Time :56
Depth :3 Time :47
Depth :3 Time :53
Depth :3 Time :56
Depth :3 Time :452
Depth :3 Time :215
Depth :3 Time :276
Depth :3 Time :474
Depth :3 Time :329
Depth :3 Time :55
Depth :3 Time :226
Depth :3 Time :197
Depth :3 Time :238
Depth :3 Time :236
Depth :3 Time :241
Depth :3 Time :49
Depth :3 Time :432
Depth :3 Time :49
Depth :3 Time :60
Depth :3 Time :65
Depth :3 Time :497
Depth :3 Time :72
Depth :3 Time :245
Depth :3 Time :753
Depth :3 Time :1156
Depth :3 Time :64
Depth :3 Time :152
Depth :3 Time :69
Depth :3 Time :61
Depth :3 Time :73
Depth :3 Time :346
Depth :3 Time :185
Depth :3 Time :618
Depth :3 Time :54
Depth :3 Time :140
Depth :3 Time :42
Depth :3 Time :801
Depth :3 Time :178
Depth :3 Time :1398
Depth :3 Time :64
Depth :3 Time :396
Depth :3 Time :56
Depth :3 Time :61
Depth :3 Time :338
Depth :3 Time :49
Depth :3 Time :738
Depth :3 Time :229
Depth :3 Time :255
Depth :3 Time :504
Depth :3 Time :977
Depth :3 Time :143
Depth :3 Time :45
Depth :3 Time :850
Depth :3 Time :332
Depth :3 Time :1370
Depth :3 Time :340
Depth :3 Time :332
Depth :3 Time :1772
Depth :3 Time :161
Depth :3 Time :667
Depth :3 Time :510
Depth :3 Time :258
Depth :3 Time :144
Depth :3 Time :512
Depth :3 Time :163
Depth :3 Time :289
Depth :3 Time :239
Depth :3 Time :154
Depth :3 Time :325
Depth :3 Time :897
Depth :3 Time :50
Depth :3 Time :44
Depth :3 Time :48
Depth :3 Time :46
Depth :3 Time :643
Depth :3 Time :526
Depth :3 Time :395
Depth :3 Time :40
Depth :3 Time :248
Depth :3 Time :301
Depth :3 Time :51
Depth :3 Time :1228
Depth :3 Time :1069
Depth :3 Time :45
Depth :3 Time :308
Depth :3 Time :969
Depth :3 Time :579
Depth :3 Time :50
Depth :3 Time :50
Depth :3 Time :52
Depth :3 Time :96
Depth :3 Time :679
Depth :3 Time :40
Depth :3 Time :761
Depth :3 Time :48
Depth :3 Time :72
Depth :3 Time :209
Depth :3 Time :160
Depth :3 Time :47
Depth :3 Time :47
Depth :3 Time :170
Depth :3 Time :61
Depth :3 Time :52
Depth :3 Time :337
Depth :3 Time :387
Depth :3 Time :607
Depth :3 Time :58
Depth :3 Time :376
Depth :3 Time :50
Depth :3 Time :50
Depth :3 Time :73
Depth :3 Time :75
Depth :3 Time :348
Depth :3 Time :724
Depth :3 Time :498
Depth :3 Time :499
Depth :3 Time :349
Depth :3 Time :136
Depth :3 Time :577
Depth :3 Time :433
Depth :3 Time :49
Depth :3 Time :50
Depth :3 Time :84
Depth :3 Time :139
Depth :3 Time :71
Depth :3 Time :516
Depth :3 Time :436
Depth :3 Time :767
Depth :3 Time :1263
Depth :3 Time :46
Depth :3 Time :549
Depth :3 Time :432
Depth :3 Time :1172
Depth :3 Time :50
Depth :3 Time :53
Depth :3 Time :55
Depth :3 Time :1612
Depth :3 Time :703
Depth :3 Time :759
Depth :3 Time :45
Depth :3 Time :52
Depth :3 Time :52
Depth :3 Time :47
Depth :3 Time :525
Depth :3 Time :592
Depth :3 Time :51
Depth :3 Time :513
Depth :3 Time :912
Depth :3 Time :599
Depth :3 Time :49
Depth :3 Time :49
Depth :3 Time :112
Depth :3 Time :58
Depth :3 Time :48
Depth :3 Time :47
Depth :3 Time :696
Depth :3 Time :79
Depth :3 Time :828
Depth :3 Time :62
Depth :3 Time :54
Depth :3 Time :50
Depth :3 Time :751
Depth :3 Time :1396
Depth :3 Time :673
Depth :3 Time :65
Depth :3 Time :73
Depth :3 Time :66
Depth :3 Time :1348
Depth :3 Time :65
Depth :3 Time :483
Depth :3 Time :512
Depth :3 Time :78
Depth :3 Time :435
Depth :3 Time :232
Depth :3 Time :1051
Depth :3 Time :1154
Depth :3 Time :48
Depth :3 Time :903
Depth :3 Time :51
Depth :3 Time :50
Depth :3 Time :55
Depth :3 Time :63
Depth :3 Time :51
Depth :3 Time :67
Depth :3 Time :398
Depth :3 Time :49
Depth :3 Time :641
Depth :3 Time :270
Depth :3 Time :113
Depth :3 Time :49
Depth :3 Time :65
Depth :3 Time :866
Depth :3 Time :840
Depth :3 Time :1739
Depth :3 Time :764
Depth :3 Time :364
Depth :3 Time :61
Depth :3 Time :79
Depth :3 Time :108
Depth :3 Time :1125
Depth :3 Time :54
Depth :3 Time :51
Depth :3 Time :57
Depth :3 Time :1190
Depth :3 Time :85
Depth :3 Time :412
Depth :3 Time :1519
Depth :3 Time :790
Depth :3 Time :49
Depth :3 Time :46
Depth :3 Time :51
Depth :3 Time :579
Depth :3 Time :46
Depth :3 Time :57
Depth :3 Time :1708
Depth :3 Time :1285
Depth :3 Time :48
Depth :3 Time :44
Depth :3 Time :222
Depth :3 Time :46
Depth :3 Time :944
Depth :3 Time :48
Depth :3 Time :1531
Depth :3 Time :342
Depth :3 Time :958
Depth :3 Time :1093
Depth :3 Time :54
Depth :3 Time :615
Depth :3 Time :58
Depth :3 Time :134
Depth :3 Time :779
Depth :3 Time :43
Depth :3 Time :203
Depth :3 Time :666
Depth :3 Time :414
Depth :3 Time :60
Depth :3 Time :52
Depth :3 Time :83
Depth :3 Time :953
Depth :3 Time :973
Depth :3 Time :90
Depth :3 Time :610
Depth :3 Time :844
Depth :3 Time :1140
Depth :3 Time :1050
Depth :3 Time :931
Depth :3 Time :918
Depth :3 Time :79
Depth :3 Time :654
Depth :3 Time :1154
Depth :3 Time :926
Depth :3 Time :495
Depth :3 Time :88
Depth :3 Time :934
Depth :3 Time :883
Depth :3 Time :999
Depth :3 Time :90
Depth :3 Time :77
Depth :3 Time :85
Depth :3 Time :86
Depth :3 Time :73
Depth :3 Time :70
Depth :3 Time :79
Depth :3 Time :84
Depth :3 Time :85
Depth :3 Time :80
Depth :3 Time :88
Depth :3 Time :91
Depth :3 Time :81
Depth :3 Time :87
Depth :3 Time :74
Depth :3 Time :86
Depth :3 Time :69
Depth :3 Time :76
Depth :3 Time :81
Depth :3 Time :88
Depth :3 Time :82
Depth :3 Time :89
Depth :3 Time :89
Depth :3 Time :85
Depth :3 Time :87
Depth :3 Time :89
Depth :3 Time :79
Depth :3 Time :82
Depth :3 Time :90
Depth :3 Time :87
Depth :3 Time :87
Depth :3 Time :87
Depth :3 Time :74
Depth :3 Time :88
Depth :3 Time :82
Depth :3 Time :90
Depth :3 Time :82
Depth :3 Time :90
Depth :3 Time :86
Depth :3 Time :88
Depth :3 Time :80
Depth :3 Time :88
Depth :3 Time :87
Depth :3 Time :81
Depth :3 Time :87
Depth :3 Time :86
Depth :3 Time :92
Depth :3 Time :87
Depth :3 Time :71
Depth :3 Time :84
Depth :3 Time :69
Depth :3 Time :82
Depth :3 Time :90
Depth :3 Time :74
Depth :3 Time :89
Depth :3 Time :77
Depth :3 Time :81
Depth :3 Time :87
