Using pattern file: test/newSIPbenchmarks/si/si2_rand_r01_600/si2_r01_m600.06/pattern
Metric Backtracks Depth 5:0
Metric Backtracks Depth 6:1
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:1091
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:67059
Metric Backtracks Depth 3:1386
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:255246
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:88887
Metric Backtracks Depth 3:0
Metric Backtracks Depth 4:3
Metric Backtracks Depth 5:0
Metric Backtracks Depth 6:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:87670
Metric Backtracks Depth 3:0
Metric Backtracks Depth 4:10
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:98261
Metric Backtracks Depth 3:18522
Metric Backtracks Depth 4:91
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:0
Metric Backtracks Depth 4:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:90211
Metric Backtracks Depth 3:66
Metric Backtracks Depth 4:0
Metric Backtracks Depth 5:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:595170
Metric Backtracks Depth 3:1295
Metric Backtracks Depth 4:35
Metric Backtracks Depth 5:18
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:3732
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:276
Metric Backtracks Depth 4:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:98831
Metric Backtracks Depth 3:251
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:2921
Metric Backtracks Depth 4:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:35316
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:57736
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:0
Metric Backtracks Depth 4:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:2123
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:4612
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:2831
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:67620
Metric Backtracks Depth 3:2983
Metric Backtracks Depth 4:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:1487
Metric Backtracks Depth 4:34
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:76591
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:2710
Metric Backtracks Depth 4:15
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:2010
Metric Backtracks Depth 4:10
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:0
Metric Backtracks Depth 4:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:30300
Metric Backtracks Depth 3:24621
Metric Backtracks Depth 4:845
Metric Backtracks Depth 5:7
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:0
Metric Backtracks Depth 4:0
Metric Backtracks Depth 5:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 3:2086
Metric Backtracks Depth 4:127
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:30489
Metric Backtracks Depth 3:1610
Metric Backtracks Depth 4:4
Metric Backtracks Depth 0:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:154323
Metric Backtracks Depth 3:0
Metric Backtracks Depth 4:10
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:0
Metric Backtracks Depth 0:0
Metric Backtracks Depth 1:0
Metric Backtracks Depth 2:68928
Metric Backtracks Depth 3:0
Metric Backtracks Depth 4:12

Solution found: true
mapping = (0 -> 444) (1 -> 380) (2 -> 473) (3 -> 267) (4 -> 351) (5 -> 32) (6 -> 554) (7 -> 342) (8 -> 162) (9 -> 489) (10 -> 120) (11 -> 154) (12 -> 94) (13 -> 285) (14 -> 22) (15 -> 408) (16 -> 17) (17 -> 144) (18 -> 192) (19 -> 280) (20 -> 41) (21 -> 353) (22 -> 482) (23 -> 274) (24 -> 310) (25 -> 249) (26 -> 124) (27 -> 349) (28 -> 259) (29 -> 69) (30 -> 390) (31 -> 93) (32 -> 435) (33 -> 504) (34 -> 503) (35 -> 293) (36 -> 535) (37 -> 110) (38 -> 441) (39 -> 403) (40 -> 514) (41 -> 8) (42 -> 146) (43 -> 532) (44 -> 248) (45 -> 130) (46 -> 13) (47 -> 457) (48 -> 391) (49 -> 49) (50 -> 355) (51 -> 291) (52 -> 459) (53 -> 87) (54 -> 106) (55 -> 74) (56 -> 316) (57 -> 539) (58 -> 494) (59 -> 244) (60 -> 123) (61 -> 228) (62 -> 59) (63 -> 128) (64 -> 107) (65 -> 371) (66 -> 257) (67 -> 372) (68 -> 513) (69 -> 419) (70 -> 164) (71 -> 358) (72 -> 393) (73 -> 141) (74 -> 520) (75 -> 237) (76 -> 171) (77 -> 289) (78 -> 498) (79 -> 150) (80 -> 569) (81 -> 46) (82 -> 348) (83 -> 216) (84 -> 230) (85 -> 530) (86 -> 549) (87 -> 194) (88 -> 490) (89 -> 7) (90 -> 80) (91 -> 77) (92 -> 287) (93 -> 224) (94 -> 283) (95 -> 343) (96 -> 344) (97 -> 44) (98 -> 335) (99 -> 497) (100 -> 15) (101 -> 324) (102 -> 547) (103 -> 574) (104 -> 151) (105 -> 268) (106 -> 596) (107 -> 209) (108 -> 594) (109 -> 81) (110 -> 60) (111 -> 579) (112 -> 306) (113 -> 84) (114 -> 484) (115 -> 470) (116 -> 325) (117 -> 210) (118 -> 418) (119 -> 269) 
cpu = 1068605
Using pattern file: test/newSIPbenchmarks/si/si2_rand_r01_600/si2_r01_m600.06/pattern
Using target file: test/newSIPbenchmarks/si/si2_rand_r01_600/si2_r01_m600.06/target
Skeleton Type: Budget
CountNodes : false
Optimisation: false
Decision: true
DepthBounded: false
MaxStackDepth: 5000
Using Bounding: false
Workpool: DepthPool
New Incumbent Bound: 1
CPU Time (Before collecting metrics) 761
Depth 1 Bucket 0:1
Depth 2 Bucket 0:6
Depth 5 Bucket 0:1
Depth 2 Bucket 0:1
Depth 3 Bucket 0:1
Depth 3 Bucket 1:1
Depth 4 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 0:4
Depth 2 Bucket 0:3
Depth 3 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:1
Depth 2 Bucket 0:3
Depth 2 Bucket 1:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:1
Depth 3 Bucket 0:1
Depth 2 Bucket 0:4
Depth 3 Bucket 0:2
Depth 4 Bucket 0:1
Depth 2 Bucket 0:4
Depth 4 Bucket 0:1
Depth 2 Bucket 0:4
Depth 3 Bucket 0:1
Depth 2 Bucket 0:3
Depth 2 Bucket 0:3
Depth 2 Bucket 1:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:2
Depth 2 Bucket 2:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:1
Depth 2 Bucket 0:4
Depth 2 Bucket 0:4
Depth 2 Bucket 0:2
Depth 2 Bucket 1:1
Depth 4 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:1
Depth 2 Bucket 0:3
Depth 3 Bucket 0:1
Depth 2 Bucket 0:4
Depth 4 Bucket 0:1
Depth 2 Bucket 0:3
Depth 2 Bucket 1:1
Depth 2 Bucket 2:1
Depth 3 Bucket 0:17
Depth 3 Bucket 1:3
Depth 4 Bucket 0:15
Depth 4 Bucket 1:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 3 Bucket 0:2
Depth 2 Bucket 0:4
Depth 2 Bucket 0:4
Depth 2 Bucket 0:3
Depth 2 Bucket 1:1
Depth 2 Bucket 0:3
Depth 3 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 2 Bucket 0:1
Depth 2 Bucket 0:4
Depth 2 Bucket 0:4
Depth 2 Bucket 0:4
Depth 2 Bucket 0:1
Depth 2 Bucket 0:3
Depth 2 Bucket 0:3
Depth 3 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:1
Depth 3 Bucket 0:1
Depth 3 Bucket 1:3
Depth 2 Bucket 0:1
Depth 2 Bucket 1:2
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 3 Bucket 0:1
Depth 2 Bucket 0:3
Depth 2 Bucket 0:5
Depth 2 Bucket 0:3
Depth 3 Bucket 0:1
Depth 2 Bucket 0:4
Depth 3 Bucket 0:1
Depth 2 Bucket 0:4
Depth 3 Bucket 0:1
Depth 2 Bucket 0:3
Depth 2 Bucket 1:1
Depth 2 Bucket 0:4
Depth 4 Bucket 0:1
Depth 2 Bucket 0:2
Depth 4 Bucket 0:1
Depth 2 Bucket 0:3
Depth 3 Bucket 0:1
Depth 2 Bucket 0:4
Depth 3 Bucket 0:1
Depth 2 Bucket 0:2
Depth 4 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:1
Depth 4 Bucket 0:1
Depth 2 Bucket 0:5
Depth 2 Bucket 0:4
Depth 2 Bucket 0:1
Depth 2 Bucket 1:2
Depth 3 Bucket 0:7
Depth 3 Bucket 1:5
Depth 3 Bucket 2:1
Depth 2 Bucket 0:4
Depth 2 Bucket 0:3
Depth 3 Bucket 0:1
Depth 2 Bucket 0:2
Depth 4 Bucket 0:1
Depth 2 Bucket 0:3
Depth 2 Bucket 0:2
Depth 2 Bucket 0:4
Depth 2 Bucket 0:2
Depth 2 Bucket 1:1
Depth 4 Bucket 0:1
Depth 2 Bucket 0:3
Depth 3 Bucket 0:1
Depth 2 Bucket 0:6
Depth 2 Bucket 0:1
Depth 2 Bucket 0:4
Depth 2 Bucket 0:5
Depth 2 Bucket 0:4
Depth 2 Bucket 0:4
Depth 3 Bucket 0:1
Depth 2 Bucket 0:4
Depth 4 Bucket 0:1
Depth 2 Bucket 0:4
Depth 2 Bucket 0:2
Depth 2 Bucket 1:2
Depth 2 Bucket 0:4
Depth 2 Bucket 0:3
Depth 2 Bucket 1:1
Depth 2 Bucket 0:4
Depth 3 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:2
Depth 3 Bucket 0:1
Depth 2 Bucket 0:4
Depth 2 Bucket 0:2
Depth 3 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 2 Bucket 0:4
Depth 2 Bucket 0:2
Depth 2 Bucket 1:1
Depth 3 Bucket 0:1
Depth 2 Bucket 0:2
Depth 3 Bucket 0:1
Depth 2 Bucket 0:3
Depth 3 Bucket 0:4
Depth 2 Bucket 0:2
Depth 2 Bucket 0:5
Depth 2 Bucket 0:3
Depth 2 Bucket 1:1
Depth 3 Bucket 0:14
Depth 3 Bucket 1:3
Depth 4 Bucket 0:5
Depth 4 Bucket 1:3
Depth 2 Bucket 0:4
Depth 2 Bucket 0:2
Depth 2 Bucket 1:1
Depth 4 Bucket 0:1
Depth 2 Bucket 0:4
Depth 2 Bucket 0:1
Depth 3 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:1
Depth 3 Bucket 0:2
Depth 2 Bucket 0:2
Depth 2 Bucket 0:2
Depth 2 Bucket 0:2
Depth 2 Bucket 1:1
Depth 2 Bucket 0:4
Depth 2 Bucket 0:5
Depth 2 Bucket 0:3
Depth 2 Bucket 0:4
Depth 3 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:1
Depth 3 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:1
Depth 2 Bucket 0:1
Depth 4 Bucket 0:1
Depth 2 Bucket 0:3
Depth 2 Bucket 1:1
Depth 4 Bucket 0:1
Depth 2 Bucket 0:3
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 4 Bucket 0:1
Depth 2 Bucket 0:3
Depth 3 Bucket 0:1
Depth 2 Bucket 0:4
Depth 2 Bucket 0:3
Depth 2 Bucket 0:4
Depth 3 Bucket 0:1
Depth 2 Bucket 0:4
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 2 Bucket 0:4
Depth 2 Bucket 0:3
Depth 2 Bucket 0:2
Depth 2 Bucket 1:1
Depth 2 Bucket 0:1
Depth 3 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 0:4
Depth 3 Bucket 0:2
Depth 2 Bucket 0:2
Depth 2 Bucket 1:1
Depth 3 Bucket 0:1
Depth 2 Bucket 0:4
Depth 2 Bucket 0:4
Depth 3 Bucket 0:2
Depth 2 Bucket 0:4
Depth 2 Bucket 0:2
Depth 2 Bucket 1:1
Depth 2 Bucket 0:4
Depth 3 Bucket 0:2
Depth 4 Bucket 0:1
Depth 2 Bucket 0:4
Depth 2 Bucket 0:5
Depth 2 Bucket 0:4
Depth 4 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:1
Depth 3 Bucket 0:1
Depth 2 Bucket 0:3
Depth 3 Bucket 0:1
Depth 2 Bucket 0:3
Depth 2 Bucket 1:3
Depth 2 Bucket 0:4
Depth 2 Bucket 0:4
Depth 2 Bucket 0:4
Depth 3 Bucket 0:2
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 5 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:1
Depth 2 Bucket 0:2
Depth 4 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 3 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:2
Depth 2 Bucket 0:2
Depth 2 Bucket 1:3
Depth 2 Bucket 0:3
Depth 2 Bucket 0:3
Depth 2 Bucket 0:5
Depth 2 Bucket 0:3
Depth 2 Bucket 0:6
Depth 2 Bucket 0:2
Depth 2 Bucket 0:2
Depth 4 Bucket 0:1
Depth 2 Bucket 0:3
Depth 4 Bucket 0:1
Depth 4 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:1
Depth 3 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 0:4
Depth 2 Bucket 0:2
Depth 2 Bucket 1:1
Depth 3 Bucket 0:1
Depth 2 Bucket 0:4
Depth 4 Bucket 0:1
Depth 2 Bucket 0:4
Depth 2 Bucket 0:2
Depth 2 Bucket 1:1
Depth 2 Bucket 0:2
Depth 2 Bucket 0:2
Depth 2 Bucket 1:1
Depth 3 Bucket 0:2
Depth 2 Bucket 0:5
Depth 2 Bucket 0:2
Depth 2 Bucket 0:4
Depth 2 Bucket 0:4
Depth 2 Bucket 0:1
Depth 2 Bucket 0:4
Depth 4 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:2
Depth 3 Bucket 0:1
Depth 2 Bucket 0:3
Depth 3 Bucket 0:1
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 3 Bucket 0:3
Depth 2 Bucket 0:1
Depth 2 Bucket 1:3
Depth 4 Bucket 0:1
Depth 5 Bucket 0:1
Depth 2 Bucket 0:2
Depth 3 Bucket 0:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:1
Depth 2 Bucket 0:3
Depth 3 Bucket 0:1
Depth 2 Bucket 0:4
Depth 2 Bucket 0:1
Depth 2 Bucket 0:4
Depth 2 Bucket 0:2
Depth 2 Bucket 0:4
Depth 2 Bucket 0:4
Depth 3 Bucket 0:1
Depth 2 Bucket 0:6
Depth 2 Bucket 0:1
Depth 2 Bucket 0:3
Depth 2 Bucket 1:1
Depth 2 Bucket 0:4
Depth 2 Bucket 0:1
Depth 3 Bucket 0:1
Depth 2 Bucket 0:4
Depth 2 Bucket 0:1
Depth 2 Bucket 1:1
Depth 2 Bucket 0:2
Depth 2 Bucket 1:1
Depth 3 Bucket 0:1

Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0
Metric Prunes Depth 0:0

Metric Nodes Depth 0:0
Metric Nodes Depth 1:100004
Metric Nodes Depth 2:2769
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 0:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:13338
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:25527
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:34131
Metric Nodes Depth 0:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:29195
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:54240
Metric Nodes Depth 0:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:70733
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:71637
Metric Nodes Depth 3:325
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:68235
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
